subject	article	doi	in_article
Biochemistry	PLoS_One_2011_Jul_14_6(7)_e22136	10.1371/journal.pone.0022136	6	
Biochemistry	PLoS_One_2011_May_13_6(5)_e19678	10.1371/journal.pone.0019678	5	
Biochemistry	PLoS_One_2010_Oct_28_5(10)_e13713	10.1371/journal.pone.0013713	10	
Biochemistry	PLoS_ONE-4-3-2654154	10.1371/journal.pone.0004928	6	
Biochemistry	PLoS_ONE-3-4-2329591	10.1371/journal.pone.0002061	3	
Biochemistry	PLoS_One-5-7-2912773	10.1371/journal.pone.0011894	3	
Biochemistry	PLoS_One-4-7-2706991	10.1371/journal.pone.0006304	6	
Biochemistry	PLoS_One-5-4-2850370	10.1371/journal.pone.0010049	2	
Biochemistry	PLoS_One_2011_May_13_6(5)_e19713	10.1371/journal.pone.0019713	5	
Biochemistry	PLoS_One_2011_Jul_25_6(7)_e22713	10.1371/journal.pone.0022713	5	
Biochemistry	PLoS_One_2009_Nov_16_4(11)_e7854	10.1371/journal.pone.0007854	4	
Biochemistry	PLoS_ONE_2009_Apr_7_4(4)_e5093	10.1371/journal.pone.0005093	9	
Biochemistry	PLoS_One_2011_Jan_11_6(1)_e15946	10.1371/journal.pone.0015946	6	
Biochemistry	PLoS_One-5-12-3001441	10.1371/journal.pone.0014292	3	
Biochemistry	PLoS_One-5-1-2808358	10.1371/journal.pone.0008791	4	
Biochemistry	PLoS_ONE_2008_Oct_17_3(10)_e3447	10.1371/journal.pone.0003447	2	
Biochemistry	PLoS_One_2011_Jun_15_6(6)_e20842	10.1371/journal.pone.0020842	4	
Biochemistry	PLoS_One-4-10-2760121	10.1371/journal.pone.0007535	1	
Biochemistry	PLoS_One-5-12-2999562	10.1371/journal.pone.0015417	1	
Biochemistry	PLoS_One-4-10-2760709	10.1371/journal.pone.0007116	4	
Biochemistry	PLoS_One_2011_Feb_28_6(2)_e17021	10.1371/journal.pone.0017021	4	
Biochemistry	PLoS_ONE_2007_Dec_26_2(12)_e1368	10.1371/journal.pone.0001368	3	
Biochemistry	PLoS_ONE-3-3-2266798	10.1371/journal.pone.0001825	2	
Biochemistry	PLoS_One_2011_May_26_6(5)_e20520	10.1371/journal.pone.0020520	4	
Biochemistry	PLoS_One_2011_May_11_6(5)_e19836	10.1371/journal.pone.0019836	18	
Biochemistry	PLoS_One_2010_Apr_14_5(4)_e10181	10.1371/journal.pone.0010181	3	
Biochemistry	PLoS_One_2011_Mar_22_6(3)_e17853	10.1371/journal.pone.0017853	1	
Biochemistry	PLoS_One_2009_Dec_15_4(12)_e8317	10.1371/journal.pone.0008317	6	
Biochemistry	PLoS_One-5-8-2920312	10.1371/journal.pone.0012051	6	
Biochemistry	PLoS_One_2011_Feb_18_6(2)_e17260	10.1371/journal.pone.0017260	2	
Biochemistry	PLoS_One-5-11-2978697	10.1371/journal.pone.0013938	7	
Biochemistry	PLoS_One_2010_May_21_5(5)_e10758	10.1371/journal.pone.0010758	17	
Biochemistry	PLoS_One-5-9-2944819	10.1371/journal.pone.0012907	8	
Biochemistry	PLoS_One_2011_Jan_19_6(1)_e16200	10.1371/journal.pone.0016200	2	
Biochemistry	PLoS_One_2010_Dec_10_5(12)_e14274	10.1371/journal.pone.0014274	1	
Biochemistry	PLoS_ONE-4-5-2680967	10.1371/journal.pone.0005649	2	
Biochemistry	PLoS_One_2011_Apr_29_6(4)_e19364	10.1371/journal.pone.0019364	9	
Biochemistry	PLoS_One_2011_Mar_21_6(3)_e18034	10.1371/journal.pone.0018034	3	
Biochemistry	PLoS_ONE-3-3-2258148	10.1371/journal.pone.0001763	2	
Biochemistry	PLoS_One-6-1-3017089	10.1371/journal.pone.0015939	1	
Biochemistry	PLoS_One-4-8-2729408	10.1371/journal.pone.0006842	1	
Biochemistry	PLoS_One_2011_Jul_13_6(7)_e22187	10.1371/journal.pone.0022187	1	
Biochemistry	PLoS_One_2011_Jun_8_6(6)_e20349	10.1371/journal.pone.0020349	33	
Biochemistry	PLoS_One_2011_Feb_8_6(2)_e16689	10.1371/journal.pone.0016689	3	
Biochemistry	PLoS_One_2011_Jul_13_6(7)_e22076	10.1371/journal.pone.0022076	2	
Biochemistry	PLoS_ONE-4-3-2659438	10.1371/journal.pone.0005070	10	
Biochemistry	PLoS_One_2011_May_31_6(5)_e20345	10.1371/journal.pone.0020345	9	
Biochemistry	PLoS_One_2010_Aug_9_5(8)_e12032	10.1371/journal.pone.0012032	10	
Biochemistry	PLoS_One_2010_Dec_30_5(12)_e15676	10.1371/journal.pone.0015676	4	
Biochemistry	PLoS_One_2009_Jul_24_4(7)_e6288	10.1371/journal.pone.0006288	1	
Biochemistry	PLoS_One_2009_Aug_28_4(8)_e6851	10.1371/journal.pone.0006851	7	
Biochemistry	PLoS_One_2011_Aug_23_6(8)_e22968	10.1371/journal.pone.0022968	5	
Biochemistry	PLoS_One-4-11-2773927	10.1371/journal.pone.0007821	5	
Biochemistry	PLoS_One_2011_Feb_9_6(2)_e16832	10.1371/journal.pone.0016832	2	
Biochemistry	PLoS_One-5-8-2927554	10.1371/journal.pone.0012389	9	
Biochemistry	PLoS_One_2011_Jun_28_6(6)_e21538	10.1371/journal.pone.0021538	5	
Biochemistry	PLoS_One_2011_Jun_2_6(6)_e18099	10.1371/journal.pone.0018099	9	
Biochemistry	PLoS_ONE_2008_Jan_30_3(1)_e1514	10.1371/journal.pone.0001514	15	
Biochemistry	PLoS_One-5-7-2909905	10.1371/journal.pone.0011754	2	
Biochemistry	PLoS_One-5-9-2941465	10.1371/journal.pone.0012836	2	
Biochemistry	PLoS_One_2010_Nov_30_5(11)_e15045	10.1371/journal.pone.0015045	6	
Biochemistry	PLoS_One_2011_Apr_29_6(4)_e18490	10.1371/journal.pone.0018490	2	
Biochemistry	PLoS_One_2011_Jun_14_6(6)_e20873	10.1371/journal.pone.0020873	4	
Biochemistry	PLoS_One-5-11-2993939	10.1371/journal.pone.0015016	9	
Biochemistry	PLoS_One-4-10-2759538	10.1371/journal.pone.0007452	6	
Biochemistry	PLoS_One-5-2-2817752	10.1371/journal.pone.0009135	2	
Biochemistry	PLoS_One_2010_Mar_16_5(3)_e9726	10.1371/journal.pone.0009726	1	
Biochemistry	PLoS_One-5-9-2939899	10.1371/journal.pone.0012717	3	
Biochemistry	PLoS_One_2009_Oct_23_4(10)_e7530	10.1371/journal.pone.0007530	2	
Biochemistry	PLoS_One_2011_May_27_6(5)_e20488	10.1371/journal.pone.0020488	0	
Biochemistry	PLoS_One_2011_Apr_29_6(4)_e19247	10.1371/journal.pone.0019247	3	
Biochemistry	PLoS_One_2011_Jun_29_6(6)_e21173	10.1371/journal.pone.0021173	1	
Biochemistry	PLoS_One_2010_Jul_2_5(7)_e11433	10.1371/journal.pone.0011433	4	
Biochemistry	PLoS_One-5-12-3012089	10.1371/journal.pone.0015743	3	
Biochemistry	PLoS_ONE-4-4-2671608	10.1371/journal.pone.0005404	4	
Biochemistry	PLoS_One_2010_Mar_31_5(3)_e9924	10.1371/journal.pone.0009924	3	
Biochemistry	PLoS_One_2011_Jul_19_6(7)_e22108	10.1371/journal.pone.0022108	4	
Biochemistry	PLoS_One_2011_Mar_4_6(3)_e17306	10.1371/journal.pone.0017306	7	
Biochemistry	PLoS_One_2011_Jan_11_6(1)_e15969	10.1371/journal.pone.0015969	9	
Biochemistry	PLoS_One-4-9-2738963	10.1371/journal.pone.0007085	2	
Biochemistry	PLoS_One-5-4-2858656	10.1371/journal.pone.0010290	3	
Biochemistry	PLoS_One_2010_Apr_21_5(4)_e10273	10.1371/journal.pone.0010273	2	
Biochemistry	PLoS_ONE-2-12-2094736	10.1371/journal.pone.0001273	1	
Biochemistry	PLoS_One_2010_Dec_31_5(12)_e15806	10.1371/journal.pone.0015806	2	
Biochemistry	PLoS_One_2011_Jan_31_6(1)_e16709	10.1371/journal.pone.0016709	1	
Biochemistry	PLoS_One_2011_Apr_8_6(4)_e18411	10.1371/journal.pone.0018411	2	
Biochemistry	PLoS_One-5-11-2993952	10.1371/journal.pone.0015042	4	
Biochemistry	PLoS_One_2011_Jun_22_6(6)_e20675	10.1371/journal.pone.0020675	28	
Biochemistry	PLoS_One_2010_Oct_14_5(10)_e13361	10.1371/journal.pone.0013361	7	
Biochemistry	PLoS_One_2011_Mar_23_6(3)_e18041	10.1371/journal.pone.0018041	2	
Biochemistry	PLoS_One-5-12-3009727	10.1371/journal.pone.0015030	1	
Biochemistry	PLoS_One_2010_Dec_1_5(12)_e14182	10.1371/journal.pone.0014182	1	
Biochemistry	PLoS_ONE_2008_Dec_5_3(12)_e3867	10.1371/journal.pone.0003867	1	
Biochemistry	PLoS_ONE-4-3-2654145	10.1371/journal.pone.0004926	4	
Biochemistry	PLoS_One_2009_Nov_30_4(11)_e8084	10.1371/journal.pone.0008084	4	
Biochemistry	PLoS_One_2011_May_3_6(5)_e19386	10.1371/journal.pone.0019386	1	
Biochemistry	PLoS_One_2011_Apr_26_6(4)_e19217	10.1371/journal.pone.0019217	1	
Biochemistry	PLoS_One_2010_Dec_9_5(12)_e15526	10.1371/journal.pone.0015526	3	
Biochemistry	PLoS_One_2011_Jan_14_6(1)_e16188	10.1371/journal.pone.0016188	1	
Biochemistry	PLoS_One-5-3-2845606	10.1371/journal.pone.0009884	2	
Biochemistry	PLoS_One_2010_Sep_3_5(9)_e12258	10.1371/journal.pone.0012258	2	
Biochemistry	PLoS_One_2010_Jun_16_5(6)_e11043	10.1371/journal.pone.0011043	4	
Biochemistry	PLoS_One-4-11-2773427	10.1371/journal.pone.0007851	3	
Biochemistry	PLoS_ONE-2-10-1995756	10.1371/journal.pone.0001025	0	
Biochemistry	PLoS_One-5-12-3001455	10.1371/journal.pone.0015137	2	
Biochemistry	PLoS_One_2011_May_31_6(5)_e20346	10.1371/journal.pone.0020346	4	
Biochemistry	PLoS_ONE_2008_Nov_19_3(11)_e3765	10.1371/journal.pone.0003765	15	
Biochemistry	PLoS_One_2009_Jul_21_4(7)_e6290	10.1371/journal.pone.0006290	5	
Biochemistry	PLoS_One_2011_Mar_24_6(3)_e17864	10.1371/journal.pone.0017864	4	
Biochemistry	PLoS_One_2011_Jan_21_6(1)_e14580	10.1371/journal.pone.0014580	3	
Biochemistry	PLoS_One_2011_Jun_1_6(6)_e20478	10.1371/journal.pone.0020478	7	
Biochemistry	PLoS_One_2011_Feb_28_6(2)_e17230	10.1371/journal.pone.0017230	1	
Biochemistry	PLoS_One_2009_Dec_2_4(12)_e8119	10.1371/journal.pone.0008119	3	
Biochemistry	PLoS_One_2011_Mar_25_6(3)_e17992	10.1371/journal.pone.0017992	3	
Biochemistry	PLoS_One_2011_Apr_19_6(4)_e19096	10.1371/journal.pone.0019096	1	
Biochemistry	PLoS_One_2010_Jan_14_5(1)_e8715	10.1371/journal.pone.0008715	10	
Biochemistry	PLoS_One-5-12-3009735	10.1371/journal.pone.0015753	5	
Biochemistry	PLoS_One_2011_Apr_29_6(4)_e19131	10.1371/journal.pone.0019131	6	
Biochemistry	PLoS_One_2011_May_31_6(5)_e20223	10.1371/journal.pone.0020223	31	
Biochemistry	PLoS_One_2011_May_31_6(5)_e20535	10.1371/journal.pone.0020535	5	
Biochemistry	PLoS_One-4-10-2742894	10.1371/journal.pone.0007165	4	
Biochemistry	PLoS_ONE_2008_Nov_19_3(11)_e3756	10.1371/journal.pone.0003756	3	
Biochemistry	PLoS_One_2011_Jul_7_6(7)_e22036	10.1371/journal.pone.0022036	11	
Biochemistry	PLoS_One_2011_Jul_6_6(7)_e21774	10.1371/journal.pone.0021774	3	
Biochemistry	PLoS_One_2011_Aug_18_6(8)_e23269	10.1371/journal.pone.0023269	10	
Biochemistry	PLoS_One_2011_Jan_14_6(1)_e15916	10.1371/journal.pone.0015916	11	
Biochemistry	PLoS_One_2010_Aug_4_5(8)_e11956	10.1371/journal.pone.0011956	2	
Biochemistry	PLoS_One_2011_May_20_6(5)_e20029	10.1371/journal.pone.0020029	3	
Biochemistry	PLoS_One_2011_Feb_28_6(2)_e17234	10.1371/journal.pone.0017234	1	
Biochemistry	PLoS_ONE_2008_Jul_30_3(7)_e2799	10.1371/journal.pone.0002799	16	
Biochemistry	PLoS_One_2011_May_6_6(5)_e18172	10.1371/journal.pone.0018172	2	
Biochemistry	PLoS_One_2011_Jul_25_6(7)_e21564	10.1371/journal.pone.0021564	5	
Biochemistry	PLoS_One_2009_Dec_21_4(12)_e8381	10.1371/journal.pone.0008381	5	
Biochemistry	PLoS_One_2011_May_18_6(5)_e19990	10.1371/journal.pone.0019990	3	
Biochemistry	PLoS_One_2011_Apr_29_6(4)_e19268	10.1371/journal.pone.0019268	2	
Biochemistry	PLoS_One_2009_Dec_1_4(12)_e8104	10.1371/journal.pone.0008104	3	
Biochemistry	PLoS_One_2009_Dec_2_4(12)_e8115	10.1371/journal.pone.0008115	2	
Biochemistry	PLoS_One_2011_Feb_23_6(2)_e17287	10.1371/journal.pone.0017287	2	
Biochemistry	PLoS_ONE_2008_Dec_23_3(12)_e4008	10.1371/journal.pone.0004008	1	
Biochemistry	PLoS_ONE-4-4-2668176	10.1371/journal.pone.0005146	1	
Biochemistry	PLoS_One_2011_May_18_6(5)_e19444	10.1371/journal.pone.0019444	2	
Biochemistry	PLoS_One_2010_Apr_22_5(4)_e10300	10.1371/journal.pone.0010300	7	
Biochemistry	PLoS_ONE_2008_Dec_9_3(12)_e3897	10.1371/journal.pone.0003897	7	
Biochemistry	PLoS_One-5-1-2808337	10.1371/journal.pone.0008746	6	
Biochemistry	PLoS_ONE-3-10-2567035	10.1371/journal.pone.0003510	7	
Biochemistry	PLoS_ONE-2-10-1989143	10.1371/journal.pone.0000972	1	
Biochemistry	PLoS_ONE_2008_Dec_24_3(12)_e4024	10.1371/journal.pone.0004024	1	
Biochemistry	PLoS_One_2011_Jul_28_6(7)_e22879	10.1371/journal.pone.0022879	1	
Biochemistry	PLoS_ONE-3-7-2444022	10.1371/journal.pone.0002677	4	
Biochemistry	PLoS_One_2010_Nov_12_5(11)_e13961	10.1371/journal.pone.0013961	3	
Biochemistry	PLoS_One_2011_Jan_31_6(1)_e16712	10.1371/journal.pone.0016712	2	
Biochemistry	PLoS_One_2011_Jul_19_6(7)_e22296	10.1371/journal.pone.0022296	4	
Biochemistry	PLoS_One_2011_May_3_6(5)_e19490	10.1371/journal.pone.0019490	3	
Biochemistry	PLoS_One_2010_Oct_4_5(10)_e13131	10.1371/journal.pone.0013131	4	
Biochemistry	PLoS_One_2011_Apr_19_6(4)_e18959	10.1371/journal.pone.0018959	4	
Biochemistry	PLoS_ONE-3-11-2572998	10.1371/journal.pone.0003619	14	
Biochemistry	PLoS_One_2011_Jul_27_6(7)_e22359	10.1371/journal.pone.0022359	4	
Biochemistry	PLoS_One_2011_Jul_12_6(7)_e22181	10.1371/journal.pone.0022181	3	
Biochemistry	PLoS_One-5-3-2831067	10.1371/journal.pone.0009507	3	
Biochemistry	PLoS_ONE_2008_Aug_13_3(8)_e2969	10.1371/journal.pone.0002969	5	
Biochemistry	PLoS_ONE_2009_Jun_22_4(6)_e5975	10.1371/journal.pone.0005975	4	
Biochemistry	PLoS_ONE-3-9-2518864	10.1371/journal.pone.0003130	5	
Biochemistry	PLoS_One-5-7-2904364	10.1371/journal.pone.0011517	7	
Biochemistry	PLoS_One_2011_Mar_18_6(3)_e17552	10.1371/journal.pone.0017552	2	
Biochemistry	PLoS_One_2011_Feb_2_6(2)_e16690	10.1371/journal.pone.0016690	5	
Biochemistry	PLoS_One_2011_Mar_1_6(3)_e17581	10.1371/journal.pone.0017581	9	
Biochemistry	PLoS_One_2011_Feb_28_6(2)_e16719	10.1371/journal.pone.0016719	15	
Biochemistry	PLoS_One_2011_Jun_16_6(6)_e20985	10.1371/journal.pone.0020985	12	
Biochemistry	PLoS_One_2010_Sep_29_5(9)_e13083	10.1371/journal.pone.0013083	3	
Biochemistry	PLoS_One_2011_Aug_24_6(8)_e23905	10.1371/journal.pone.0023905	4	
Biochemistry	PLoS_One-5-8-2924389	10.1371/journal.pone.0012282	7	
Biochemistry	PLoS_One_2011_Jun_9_6(6)_e20709	10.1371/journal.pone.0020709	1	
Biochemistry	PLoS_One-5-8-2930871	10.1371/journal.pone.0012094	14	
Biochemistry	PLoS_One-5-10-2953502	10.1371/journal.pone.0013275	1	
Biochemistry	PLoS_One_2011_Jan_19_6(1)_e16226	10.1371/journal.pone.0016226	3	
Biochemistry	PLoS_One_2011_May_20_6(5)_e19825	10.1371/journal.pone.0019825	14	
Biochemistry	PLoS_One-6-1-3020957	10.1371/journal.pone.0016211	1	
Biochemistry	PLoS_One-5-8-2921339	10.1371/journal.pone.0012174	3	
Biochemistry	PLoS_One_2010_Sep_8_5(9)_e12607	10.1371/journal.pone.0012607	12	
Biochemistry	PLoS_One_2011_Apr_29_6(4)_e18920	10.1371/journal.pone.0018920	5	
Biochemistry	PLoS_One_2011_Jan_20_6(1)_e16224	10.1371/journal.pone.0016224	1	
Biochemistry	PLoS_One_2011_Aug_4_6(8)_e23235	10.1371/journal.pone.0023235	3	
Biochemistry	PLoS_One_2011_Feb_4_6(2)_e16273	10.1371/journal.pone.0016273	2	
Biochemistry	PLoS_ONE-3-12-2600615	10.1371/journal.pone.0003989	3	
Biochemistry	PLoS_One_2009_Dec_16_4(12)_e8292	10.1371/journal.pone.0008292	3	
Biochemistry	PLoS_One_2010_Jun_22_5(6)_e11259	10.1371/journal.pone.0011259	9	
Biochemistry	PLoS_One-4-12-2795169	10.1371/journal.pone.0008457	2	
Biochemistry	PLoS_One_2011_Aug_10_6(8)_e23518	10.1371/journal.pone.0023518	12	
Biochemistry	PLoS_One_2009_Oct_20_4(10)_e7394	10.1371/journal.pone.0007394	0	
Biochemistry	PLoS_One_2011_Jun_7_6(6)_e20575	10.1371/journal.pone.0020575	2	
Biochemistry	PLoS_One_2010_Nov_29_5(11)_e15096	10.1371/journal.pone.0015096	2	
Biochemistry	PLoS_One_2011_Feb_28_6(2)_e17363	10.1371/journal.pone.0017363	1	
Biochemistry	PLoS_One_2011_Apr_29_6(4)_e19266	10.1371/journal.pone.0019266	3	
Biochemistry	PLoS_One-5-9-2935371	10.1371/journal.pone.0012593	11	
Biochemistry	PLoS_One_2011_Feb_9_6(2)_e16870	10.1371/journal.pone.0016870	3	
Biochemistry	PLoS_One_2011_Apr_26_6(4)_e19088	10.1371/journal.pone.0019088	6	
Biochemistry	PLoS_ONE-2-2-1803027	10.1371/journal.pone.0000263	2	
Biochemistry	PLoS_One_2011_Jan_27_6(1)_e16058	10.1371/journal.pone.0016058	3	
Biochemistry	PLoS_One_2010_Oct_28_5(10)_e13692	10.1371/journal.pone.0013692	2	
Biochemistry	PLoS_ONE_2009_Mar_30_4(3)_e5055	10.1371/journal.pone.0005055	5	
Biochemistry	PLoS_One-5-3-2845624	10.1371/journal.pone.0009898	4	
Biochemistry	PLoS_One_2011_Aug_5_6(8)_e22394	10.1371/journal.pone.0022394	1	
Biochemistry	PLoS_One_2010_Jul_22_5(7)_e11718	10.1371/journal.pone.0011718	10	
Biochemistry	PLoS_One_2011_Jul_1_6(7)_e21232	10.1371/journal.pone.0021232	5	
Biochemistry	PLoS_One-5-2-2823772	10.1371/journal.pone.0009142	1	
Biochemistry	PLoS_One_2011_Jul_29_6(7)_e23007	10.1371/journal.pone.0023007	2	
Biochemistry	PLoS_One-5-9-2944833	10.1371/journal.pone.0012913	3	
Biochemistry	PLoS_ONE-1-1-1762421	17205124	2	
Biochemistry	PLoS_One_2011_Jun_2_6(6)_e20533	10.1371/journal.pone.0020533	2	
Biochemistry	PLoS_One_2011_Feb_24_6(2)_e17416	10.1371/journal.pone.0017416	1	
Biochemistry	PLoS_One-5-9-2935352	10.1371/journal.pone.0012579	5	
Biochemistry	PLoS_One_2011_Mar_30_6(3)_e18128	10.1371/journal.pone.0018128	3	
Biochemistry	PLoS_One_2010_Apr_9_5(4)_e10064	10.1371/journal.pone.0010064	4	
Biochemistry	PLoS_ONE_2008_Apr_23_3(4)_e1998	10.1371/journal.pone.0001998	2	
Biochemistry	PLoS_One_2010_Aug_11_5(8)_e12030	10.1371/journal.pone.0012030	2	
Biochemistry	PLoS_One_2011_Jun_14_6(6)_e20221	10.1371/journal.pone.0020221	7	
Biochemistry	PLoS_One-5-5-2868873	10.1371/journal.pone.0010597	3	
Biochemistry	PLoS_One_2009_Nov_3_4(11)_e7656	10.1371/journal.pone.0007656	6	
Biochemistry	PLoS_One_2011_Apr_19_6(4)_e18598	10.1371/journal.pone.0018598	5	
Biochemistry	PLoS_One-5-2-2816717	10.1371/journal.pone.0009066	1	
Biochemistry	PLoS_ONE_2008_Dec_12_3(12)_e3933	10.1371/journal.pone.0003933	6	
Biochemistry	PLoS_ONE-3-8-2515347	18698373	2	
Biochemistry	PLoS_One_2011_Mar_25_6(3)_e17985	10.1371/journal.pone.0017985	2	
Biochemistry	PLoS_ONE_2008_Sep_19_3(9)_e3243	10.1371/journal.pone.0003243	1	
Biochemistry	PLoS_One_2010_Nov_29_5(11)_e14122	10.1371/journal.pone.0014122	6	
Biochemistry	PLoS_One-5-8-2925882	10.1371/journal.pone.0012337	2	
Biochemistry	PLoS_One_2011_Aug_26_6(8)_e23461	10.1371/journal.pone.0023461	4	
Biochemistry	PLoS_ONE_2007_Aug_15_2(8)_e729	10.1371/journal.pone.0000729	3	
Biochemistry	PLoS_ONE-4-1-2615214	10.1371/journal.pone.0004203	0	
Biochemistry	PLoS_ONE_2008_Dec_2_3(12)_e3822	10.1371/journal.pone.0003822	3	
Biochemistry	PLoS_One_2010_Nov_30_5(11)_e14120	10.1371/journal.pone.0014120	2	
Biochemistry	PLoS_One_2011_Jun_24_6(6)_e21624	10.1371/journal.pone.0021624	2	
Biochemistry	PLoS_One_2011_Jul_1_6(7)_e21772	10.1371/journal.pone.0021772	1	
Biochemistry	PLoS_One-5-12-2997783	10.1371/journal.pone.0014239	7	
Biochemistry	PLoS_One_2010_Oct_11_5(10)_e13308	10.1371/journal.pone.0013308	0	
Biochemistry	PLoS_ONE-2-7-1920550	10.1371/journal.pone.0000645	2	
Biochemistry	PLoS_One_2009_Nov_10_4(11)_e7730	10.1371/journal.pone.0007730	3	
Biochemistry	PLoS_One_2011_Jun_15_6(6)_e20866	10.1371/journal.pone.0020866	6	
Biochemistry	PLoS_One_2011_Feb_22_6(2)_e17068	10.1371/journal.pone.0017068	7	
Biochemistry	PLoS_One_2011_Aug_23_6(8)_e23653	10.1371/journal.pone.0023653	2	
Biochemistry	PLoS_One-5-12-2998426	10.1371/journal.pone.0014244	3	
Biochemistry	PLoS_One_2011_Mar_8_6(3)_e17159	10.1371/journal.pone.0017159	4	
Biochemistry	PLoS_One_2011_Mar_29_6(3)_e18222	10.1371/journal.pone.0018222	2	
Biochemistry	PLoS_ONE-4-2-2635961	10.1371/journal.pone.0004443	3	
Biochemistry	PLoS_One_2011_Jun_17_6(6)_e21317	10.1371/journal.pone.0021317	4	
Biochemistry	PLoS_One_2011_Jan_31_6(1)_e16353	10.1371/journal.pone.0016353	1	
Biochemistry	PLoS_One-5-12-2997805	10.1371/journal.pone.0014238	1	
Biochemistry	PLoS_One_2011_Jul_28_6(7)_e22733	10.1371/journal.pone.0022733	3	
Biochemistry	PLoS_One_2011_Mar_28_6(3)_e18178	10.1371/journal.pone.0018178	3	
Biochemistry	PLoS_ONE_2007_Dec_19_2(12)_e1315	10.1371/journal.pone.0001315	10	
Biochemistry	PLoS_One_2011_Jun_21_6(6)_e21040	10.1371/journal.pone.0021040	1	
Biochemistry	PLoS_ONE_2009_May_7_4(5)_e5479	10.1371/journal.pone.0005479	2	
Biochemistry	PLoS_One_2011_Apr_6_6(4)_e18033	10.1371/journal.pone.0018033	2	
Biochemistry	PLoS_ONE-4-3-2645505	10.1371/journal.pone.0004661	0	
Biochemistry	PLoS_One-5-4-2850924	10.1371/journal.pone.0009990	9	
Biochemistry	PLoS_One_2010_Dec_14_5(12)_e15620	10.1371/journal.pone.0015620	2	
Biochemistry	PLoS_One-5-11-2980466	10.1371/journal.pone.0013976	5	
Biochemistry	PLoS_One_2011_Feb_16_6(2)_e17278	10.1371/journal.pone.0017278	2	
Biochemistry	PLoS_One-5-1-2809091	10.1371/journal.pone.0008810	4	
Biochemistry	PLoS_ONE_2007_Dec_12_2(12)_e1300	10.1371/journal.pone.0001300	3	
Biochemistry	PLoS_One_2011_May_11_6(5)_e19013	10.1371/journal.pone.0019013	3	
Biochemistry	PLoS_One-5-9-2945764	10.1371/journal.pone.0012967	6	
Biochemistry	PLoS_One-4-12-2780298	10.1371/journal.pone.0008130	2	
Biochemistry	PLoS_One_2011_Jul_14_6(7)_e22189	10.1371/journal.pone.0022189	0	
Biochemistry	PLoS_One_2011_Feb_23_6(2)_e17173	10.1371/journal.pone.0017173	6	
Biochemistry	PLoS_One_2011_Apr_6_6(4)_e18575	10.1371/journal.pone.0018575	2	
Biochemistry	PLoS_One_2011_Apr_18_6(4)_e19019	10.1371/journal.pone.0019019	8	
Biochemistry	PLoS_One_2011_Jun_27_6(6)_e21565	10.1371/journal.pone.0021565	3	
Biochemistry	PLoS_One_2011_Jan_19_6(1)_e15746	10.1371/journal.pone.0015746	4	
Biochemistry	PLoS_One-5-1-2797639	10.1371/journal.pone.0008620	4	
Biochemistry	PLoS_One-5-6-2881046	10.1371/journal.pone.0010972	1	
Biochemistry	PLoS_One-4-12-2797363	10.1371/journal.pone.0008503	3	
Biochemistry	PLoS_One_2010_Jul_20_5(7)_e11675	10.1371/journal.pone.0011675	4	
Biochemistry	PLoS_One_2011_Jun_20_6(6)_e20613	10.1371/journal.pone.0020613	1	
Biochemistry	PLoS_ONE-3-4-2323111	10.1371/journal.pone.0002040	4	
Biochemistry	PLoS_One_2011_Jun_3_6(6)_e20637	10.1371/journal.pone.0020637	9	
Biochemistry	PLoS_One_2011_May_31_6(5)_e20502	10.1371/journal.pone.0020502	5	
Biochemistry	PLoS_One_2011_Feb_9_6(2)_e16732	10.1371/journal.pone.0016732	1	
Biochemistry	PLoS_One-6-1-3020962	10.1371/journal.pone.0016008	14	
Biochemistry	PLoS_One_2011_Mar_2_6(3)_e16633	10.1371/journal.pone.0016633	1	
Biochemistry	PLoS_One_2011_Jul_21_6(7)_e22367	10.1371/journal.pone.0022367	2	
Biochemistry	PLoS_One_2011_May_19_6(5)_e19683	10.1371/journal.pone.0019683	4	
Biochemistry	PLoS_ONE_2007_May_2_2(5)_e400	10.1371/journal.pone.0000400	4	
Biochemistry	PLoS_One_2011_Apr_26_6(4)_e19316	10.1371/journal.pone.0019316	16	
Biochemistry	PLoS_ONE-3-2-2253494	10.1371/journal.pone.0001692	4	
Biochemistry	PLoS_One_2011_Mar_28_6(3)_e18250	10.1371/journal.pone.0018250	1	
Biochemistry	PLoS_ONE_2009_Jun_9_4(6)_e5847	10.1371/journal.pone.0005847	2	
Biochemistry	PLoS_ONE_2007_Mar_21_2(3)_e301	10.1371/journal.pone.0000301	9	
Biochemistry	PLoS_One_2011_Jul_25_6(7)_e21842	10.1371/journal.pone.0021842	1	
Biochemistry	PLoS_One_2010_Dec_16_5(12)_e15230	10.1371/journal.pone.0015230	0	
Biochemistry	PLoS_One_2010_Apr_7_5(4)_e9960	10.1371/journal.pone.0009960	3	
Biochemistry	PLoS_ONE_2008_Dec_24_3(12)_e4046	10.1371/journal.pone.0004046	5	
Biochemistry	PLoS_One_2011_Jul_25_6(7)_e21875	10.1371/journal.pone.0021875	10	
Biochemistry	PLoS_One_2011_May_23_6(5)_e20036	10.1371/journal.pone.0020036	2	
Biochemistry	PLoS_One-5-11-2981557	10.1371/journal.pone.0015478	2	
Biochemistry	PLoS_One_2011_Mar_10_6(3)_e17885	10.1371/journal.pone.0017885	5	
